0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Limbo,1999,R,04 Jun 1999,126 min,"Adventure, Drama, Thriller",John Sayles,John Sayles,"David Strathairn, Mary Elizabeth Mastrantonio, Vanessa Martinez","In an economically devastated Alaskan town, a fisherman with a troublesome past dates a woman whose young daughter does not approve of him. When he witnesses the murder of his shady brother, he, the woman and the kid run to the wi...",English,United States,2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BN2JmODgyMTktOGE5ZS00MzY4LThhZDYtYzYzNmUyNzIzNDlkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.0,"6,522",tt0164085,movie,N/A,"$2,160,710",Green/Renzi,N/A,True
Namastey London,2007,N/A,23 Mar 2007,128 min,"Comedy, Drama, Romance",Vipul Amrutlal Shah,"Suresh Nair, Ritesh Shah","Akshay Kumar, Katrina Kaif, Rishi Kapoor","A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan.",Hindi,India,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYTIyNzdlZDctY2RjMi00YmY2LTkzMTktODRkYWJiOGQ3ZTU5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"23,329",tt0795434,movie,N/A,"$1,207,007",N/A,N/A,True
The Wind that Shakes the Barley,2006,Not Rated,23 Mar 2007,127 min,"Drama, War",Ken Loach,Paul Laverty,"Cillian Murphy, Pádraic Delaney, Liam Cunningham","Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.","English, Irish Gaelic, Latin","Ireland, United Kingdom, Germany, Italy, Spain, France, Switzerland",7 wins & 24 nominations,https://m.media-amazon.com/images/M/MV5BNjA0NDhkZDMtM2E2ZS00ZjY1LTgxN2UtMjNhN2NlMGQ5ZGIxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.5,"55,827",tt0460989,movie,N/A,"$1,836,089",N/A,N/A,True
Yeh Jawaani Hai Deewani,2013,Not Rated,31 May 2013,160 min,"Comedy, Drama, Musical",Ayan Mukerji,"Hussain Dalal, Ayan Mukerji","Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapoor","Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.",Hindi,India,24 wins & 96 nominations total,https://m.media-amazon.com/images/M/MV5BODA4MjM2ODk4OF5BMl5BanBnXkFtZTcwNDgzODk1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}]",N/A,7.3,"54,074",tt2178470,movie,N/A,"$3,827,466",N/A,N/A,True
The Karate Kid,1984,PG,22 Jun 1984,126 min,"Action, Drama, Family",John G. Avildsen,Robert Mark Kamen,"Ralph Macchio, Pat Morita, Elisabeth Shue","Recently relocated from NJ to LA, Daniel becomes the target of a gang of Cobra Kai dojo students. When Mr. Miyagi saves him with expert Karate skills, Daniel convinces him to teach him to defend himself, and put his bullies in the...","English, Japanese",United States,Nominated for 1 Oscar. 3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BM2I3ZmZhNzctMzBlNC00YTc2LWE1MmEtY2ZkMzg3Y2I1ZDJhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.3,"258,154",tt0087538,movie,N/A,"$91,077,276",N/A,N/A,True
"Quo Vadis, Aida?",2020,TV-MA,05 Mar 2021,101 min,"Drama, History, War",Jasmila Zbanic,"Jasmila Zbanic, Hasan Nuhanovic","Jasna Djuricic, Izudin Bajrovic, Boris Ler","Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp.","Serbo-Croatian, Bosnian, English, Dutch, Serbian","Bosnia and Herzegovina, Austria, Romania, Netherlands, Germany, Poland, France, Turkey, Norway, Croatia, Sweden, Montenegro, Italy",Nominated for 1 Oscar. 40 wins & 43 nominations total,https://m.media-amazon.com/images/M/MV5BOTMyMmYzZDEtMDYwMC00N2EwLTg1NmMtMzk0YTMzODUxYzFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,8.0,"40,198",tt8633462,movie,N/A,N/A,N/A,N/A,True
Repo! The Genetic Opera,2008,R,20 Nov 2008,98 min,"Horror, Musical, Sci-Fi",Darren Lynn Bousman,"Darren Smith, Terrance Zdunich","Paul Sorvino, Anthony Head, Alexa PenaVega","A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.",English,United States,3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BODJiMzhmYWMtZDQ0Mi00NTc1LTg4ZjktYjhmOTNlOTM2NTg1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.4,"27,230",tt0963194,movie,N/A,"$146,750",N/A,N/A,True
Pulp Fiction,1994,R,14 Oct 1994,154 min,"Crime, Drama",Quentin Tarantino,"Quentin Tarantino, Roger Avary","John Travolta, Uma Thurman, Samuel L. Jackson","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","English, Spanish, French",United States,Won 1 Oscar. 69 wins & 72 nominations total,https://m.media-amazon.com/images/M/MV5BYTViYTE3ZGQtNDBlMC00ZTAyLTkyODMtZGRiZDg0MjA2YThkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,8.9,"2,331,708",tt0110912,movie,N/A,"$107,928,762",N/A,N/A,True
The Muppet Movie,1979,G,22 Jun 1979,95 min,"Adventure, Comedy, Family",James Frawley,"Jerry Juhl, Jack Burns","Jim Henson, Frank Oz, Jerry Nelson","Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",English,"United Kingdom, United States",Nominated for 2 Oscars. 4 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMTE0ODE3N2ItYjRiOS00ZGU4LThjZTgtOGY5ZTFhMTNlZTNlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.6,"40,996",tt0079588,movie,N/A,"$66,458,405",N/A,N/A,True
Nightcrawler,2014,R,31 Oct 2014,117 min,"Crime, Drama, Thriller",Dan Gilroy,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Bill Paxton",A petty thief desperate for work muscles into the world of crime journalism and becomes the star of his own story as he blurs the line between observer and participant.,English,United States,Nominated for 1 Oscar. 46 wins & 126 nominations total,https://m.media-amazon.com/images/M/MV5BYjMwMmI5MWQtOTU4OS00OTAyLTg0OTYtNmQ5YzExZTQ3ZWJhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.8,"636,139",tt2872718,movie,N/A,"$32,381,217",N/A,N/A,True
Club Dread,2004,R,27 Feb 2004,104 min,"Comedy, Horror, Mystery",Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme","Jay Chandrasekhar, Bill Paxton, Kevin Heffernan",When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.,English,"United States, Mexico",N/A,https://m.media-amazon.com/images/M/MV5BMjExNDgxMjEwNl5BMl5BanBnXkFtZTcwMTYzNzQyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.7,"31,899",tt0331953,movie,N/A,"$5,001,708",N/A,N/A,True
The Sound of Music,1965,G,01 Apr 1965,172 min,"Biography, Drama, Family",Robert Wise,"Georg Hurdalek, Howard Lindsay, Russel Crouse","Julie Andrews, Christopher Plummer, Eleanor Parker",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"English, German",United States,Won 5 Oscars. 18 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,8.1,"273,650",tt0059742,movie,N/A,"$159,287,539",N/A,N/A,True
Splash,1984,PG,09 Mar 1984,111 min,"Comedy, Fantasy, Romance",Ron Howard,"Brian Grazer, Bruce Jay Friedman, Lowell Ganz","Tom Hanks, Daryl Hannah, Eugene Levy",A young man is reunited with a mermaid he briefly encountered as a boy and falls in love with her without knowing her secret.,"English, Swedish",United States,Nominated for 1 Oscar. 2 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BNGM2NDk4ZTgtYmVkZS00OTE4LTk2ZTAtYzc3Nzk4ZGU3NmE0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.3,"86,172",tt0088161,movie,N/A,"$69,821,334",N/A,N/A,True
Little Miss Sunshine,2006,R,18 Aug 2006,101 min,"Comedy, Drama","Jonathan Dayton, Valerie Faris",Michael Arndt,"Steve Carell, Toni Collette, Greg Kinnear",A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,English,United States,Won 2 Oscars. 72 wins & 112 nominations total,https://m.media-amazon.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.8,"529,633",tt0449059,movie,N/A,"$59,891,098",N/A,N/A,True
Stand by Me,1986,R,22 Aug 1986,89 min,"Adventure, Comedy, Drama",Rob Reiner,"Stephen King, Raynold Gideon, Bruce A. Evans","Wil Wheaton, River Phoenix, Corey Feldman",A writer recounts a childhood journey with his friends to find the body of a missing boy.,English,United States,Nominated for 1 Oscar. 6 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,8.1,"462,434",tt0092005,movie,N/A,"$52,287,414",N/A,N/A,True
28 Days Later,2002,R,27 Jun 2003,113 min,"Drama, Horror, Sci-Fi",Danny Boyle,Alex Garland,"Cillian Murphy, Naomie Harris, Christopher Eccleston","Four weeks after a mysterious, incurable virus spreads throughout the United Kingdom, a handful of survivors try to find sanctuary.","English, Spanish",United Kingdom,10 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BM2I4NTI0ZGQtNGQ2ZC00ODIxLWI2N2QtMDBkNzI1NDhjYjE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.5,"475,109",tt0289043,movie,N/A,"$45,064,915",N/A,N/A,True
You Got Served,2004,PG-13,30 Jan 2004,95 min,"Drama, Music",Chris Stokes,Chris Stokes,"Omarion, Jarell Houston, Raz B","In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers.",English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMGQ3Y2ZjYmUtNTUxYy00MThhLTg1N2UtZTU2Yzg0NTA5ZDE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,3.9,"28,899",tt0365957,movie,N/A,"$40,363,810",N/A,N/A,True
Escape from Alcatraz,1979,PG,22 Jun 1979,112 min,"Biography, Crime, Drama",Don Siegel,"J. Campbell Bruce, Richard Tuggle","Clint Eastwood, Patrick McGoohan, Roberts Blossom","Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possibly successful attempt at escaping from one of the most infamous prisons in the world.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWQyMzEwYzctMzYzZC00ZGM0LWIyZDQtZmJjYWE3OTYxNDA5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.6,"151,186",tt0079116,movie,N/A,"$43,000,000",N/A,N/A,True
Brown Sugar,2002,PG-13,11 Oct 2002,109 min,"Comedy, Drama, Music",Rick Famuyiwa,"Michael Elliot, Rick Famuyiwa","Taye Diggs, Sanaa Lathan, Yasiin Bey","Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",English,United States,2 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.5,"10,569",tt0297037,movie,N/A,"$27,363,891",N/A,N/A,True
A Thin Line Between Love and Hate,1996,R,03 Apr 1996,108 min,"Comedy, Crime, Drama",Martin Lawrence,"Martin Lawrence, Bentley Kyle Evans, Kenny Buford","Martin Lawrence, Lynn Whitfield, Regina King","A fast paced, womanizing nightclub promoter gets paid back in full when he scorns a beautiful woman with psychotic tendencies who will punish him for breaking her heart.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGQ1ZDYyZTEtYWMwNS00YWE3LTk3MWUtNzgxOTU0MWQyNjdhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}]",N/A,5.6,"5,583",tt0117891,movie,N/A,"$34,767,836",N/A,N/A,True
50/50,2011,R,30 Sep 2011,100 min,"Comedy, Drama, Romance",Jonathan Levine,Will Reiser,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",English,United States,12 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.6,"346,543",tt1306980,movie,N/A,"$35,014,192",N/A,N/A,True
Shutter Island,2010,R,19 Feb 2010,138 min,"Drama, Mystery, Thriller",Martin Scorsese,"Laeta Kalogridis, Dennis Lehane","Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo",Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,"English, German","United States, Canada",11 wins & 66 nominations total,https://m.media-amazon.com/images/M/MV5BN2FjNWExYzEtY2YzOC00YjNlLTllMTQtNmIwM2Q1YzBhOWM1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,8.2,"1,549,516",tt1130884,movie,N/A,"$128,012,934",N/A,N/A,True
Creepshow,1982,R,10 Nov 1982,120 min,"Comedy, Fantasy, Horror",George A. Romero,Stephen King,"Hal Holbrook, Leslie Nielsen, Adrienne Barbeau","Five grisly tales from a kid's comic book about a murdered father rising from his grave, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTA3YTM5M2EtZWU2OC00ZDI1LTkxYTQtZjY3OTNmZDQ2MGNlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.8,"55,211",tt0083767,movie,N/A,"$21,028,755",N/A,N/A,True
That Awkward Moment,2014,R,31 Jan 2014,94 min,"Comedy, Romance",Tom Gormican,Tom Gormican,"Zac Efron, Michael B. Jordan, Miles Teller","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"108,291",tt1800246,movie,N/A,"$26,068,955",N/A,N/A,True
Modern Problems,1981,PG,25 Dec 1981,93 min,"Comedy, Fantasy, Sci-Fi",Ken Shapiro,"Ken Shapiro, Tom Sherohman, Arthur Sellers","Chevy Chase, Patti D'Arbanville, Dabney Coleman","Jealous, harried air traffic controller Max Fiedler, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses not only to win her back, but to gain a little re...",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BZmEzMTQyOTgtZjI1Zi00M2VkLTk0ODMtYTBhOGJlMWExYjc1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.0,"5,940",tt0082763,movie,N/A,"$26,154,211",N/A,N/A,True
Kicks,2016,R,09 Sep 2016,80 min,"Adventure, Drama",Justin Tipping,"Joshua Beirne-Golden, Justin Tipping","Jahking Guillory, Christopher Meyer, Christopher Jordan Wallace","Brandon is a 15 year old whose dream is a pair of fresh Air Jordans. Soon after he gets his hands on them, they're stolen by a local hood, causing Brandon and his two friends to go on a dangerous mission through Oakland to retriev...",English,United States,4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMTgzMTk0ODc5OF5BMl5BanBnXkFtZTgwMTAyMTc0OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.4,"4,550",tt4254584,movie,N/A,"$150,191",N/A,N/A,True
Much Ado About Nothing,1993,PG-13,02 Jul 1993,111 min,"Comedy, Drama, Romance",Kenneth Branagh,"William Shakespeare, Kenneth Branagh","Kenneth Branagh, Emma Thompson, Keanu Reeves","Young lovers, and soon to wed, Hero and Claudio conspire to get verbal sparring partners and confirmed singles, Benedick and Beatrice, to wed as well.",English,"United Kingdom, United States",Nominated for 1 BAFTA Award5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BOTI3MmI1NmYtZGI4Zi00ZWNiLWJjYWItYTVlOThiZGYzNWE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.3,"54,016",tt0107616,movie,N/A,"$22,549,338",N/A,N/A,True
On Her Majesty's Secret Service,1969,PG,19 Dec 1969,142 min,"Action, Adventure, Thriller",Peter R. Hunt,"Simon Raven, Richard Maibaum, Ian Fleming","George Lazenby, Diana Rigg, Telly Savalas","British agent James Bond goes undercover to pursue the villainous Ernst Stavro Blofeld, who is planning to hold the world to ransom.","English, German, French",United Kingdom,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYmMzOWNlNDMtM2NjMC00NTAxLWE4ODYtNzMyNmY0MzM0OWNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.7,"103,392",tt0064757,movie,N/A,"$22,774,493",N/A,N/A,True
